ticker,entry_date,entry_price,exit_date,exit_price,shares,pnl,pnl_pct,holding_days,exit_reason
SMHN.DE,2017-12-15,16.84,2018-01-26,16.34,468,-254.41,-3.0,42,BELOW_10W_SMA
ATS.VI,2017-12-15,23.17,2018-02-02,23.88,2,-18.58,3.1,49,BELOW_10W_SMA
FTK.DE,2018-01-19,8.04,2018-02-02,7.35,7,-24.83,-8.6,14,HARD_STOP
WAF.DE,2018-01-26,139.24,2018-02-02,121.44,59,-1070.38,-12.8,7,HARD_STOP
FCT.MI,2017-11-17,8.98,2018-02-09,10.37,889,1210.4,15.4,84,REGIME_OFF_10W
EGL.LS,2017-12-01,3.54,2018-02-09,3.52,2207,-64.86,-0.6,70,REGIME_OFF_10W
AMG.AS,2017-12-29,42.12,2018-02-09,37.93,191,-821.28,-10.0,42,REGIME_OFF_10W
BESI.AS,2017-12-29,35.13,2018-02-09,35.57,166,53.28,1.3,42,REGIME_OFF_10W
UBI.PA,2018-01-26,68.08,2018-02-09,62.33,121,-715.98,-8.4,14,REGIME_OFF_10W
KTN.DE,2018-01-26,22.15,2018-02-09,19.05,10,-50.96,-14.0,14,HARD_STOP
WAC.DE,2018-02-02,32.32,2018-02-09,29.47,223,-655.3,-8.8,7,HARD_STOP
EVO.ST,2017-12-15,116.38,2018-02-16,115.42,62,-79.46,-0.8,63,REGIME_OFF_10W
BCP.LS,2018-02-02,0.31,2018-02-23,0.28,57,-21.2,-6.9,21,REGIME_OFF_10W
TPE.DE,2017-11-10,7.09,2018-03-02,12.74,1050,5913.29,79.8,112,REGIME_OFF_10W
PLUS.L,2018-01-26,1090.42,2018-03-02,1064.65,7,-200.42,-2.4,35,REGIME_OFF_10W
OXB.L,2018-01-26,568.83,2018-03-23,562.17,1,-26.65,-1.2,56,REGIME_OFF_10W
EMBRAC-B.ST,2018-01-19,96.58,2018-04-27,145.27,35,1684.13,50.4,98,REGIME_OFF_10W
SLR.MC,2017-12-15,1.67,2018-05-04,3.36,4,-13.24,101.3,140,BELOW_10W_SMA
COK.DE,2018-05-04,51.41,2018-05-18,46.12,4,-41.15,-10.3,14,HARD_STOP
STLAM.MI,2018-05-04,18.3,2018-06-01,17.49,423,-363.86,-4.4,28,REGIME_OFF_10W
FTK.DE,2018-05-04,8.44,2018-06-08,7.69,920,-715.17,-9.0,35,HARD_STOP
DSCV.L,2018-05-04,433.15,2018-06-08,423.87,2,-38.57,-2.1,35,BELOW_10W_SMA
DNP.WA,2018-05-04,9.76,2018-06-22,9.77,796,-14.13,0.1,49,REGIME_OFF_10W
NESTE.HE,2018-06-08,23.74,2018-06-22,21.73,388,-801.43,-8.5,14,HARD_STOP
EMBRAC-B.ST,2018-05-04,150.75,2018-06-29,177.11,51,1324.36,17.5,56,REGIME_OFF_10W
ATYM.L,2018-05-04,248.74,2018-07-13,243.78,31,-173.84,-2.0,70,REGIME_OFF_10W
OXB.L,2018-05-04,634.15,2018-07-20,847.74,12,2543.02,33.7,77,REGIME_OFF_10W
SLR.MC,2018-05-18,4.38,2018-07-20,5.54,42,28.73,26.5,63,REGIME_OFF_10W
OCDO.L,2018-05-04,560.59,2018-08-10,1039.78,13,6209.42,85.5,98,REGIME_OFF_10W
PLUS.L,2018-05-04,1546.69,2018-08-24,1490.51,5,-300.92,-3.6,112,REGIME_OFF_10W
CDR.WA,2018-05-04,125.52,2018-09-07,172.63,61,2853.59,37.5,126,REGIME_OFF_10W
BEIJ-B.ST,2018-06-08,50.01,2018-09-21,56.53,121,769.39,13.0,105,REGIME_OFF_10W
VER.VI,2019-06-28,46.23,2019-07-05,45.39,192,-180.92,-1.8,7,BELOW_10W_SMA
DNLM.L,2019-06-28,924.6,2019-07-12,863.16,9,-572.94,-6.6,14,BELOW_10W_SMA
TNXT.MI,2019-06-28,13.23,2019-07-19,12.58,674,-457.43,-4.9,21,REGIME_OFF_10W
MIPS.ST,2019-06-28,186.13,2019-07-26,173.13,47,-630.81,-7.0,28,BELOW_10W_SMA
GRG.L,2019-06-28,2309.49,2019-08-02,2179.05,3,-411.32,-5.6,35,BELOW_10W_SMA
GTT.PA,2019-07-05,90.7,2019-08-02,80.79,96,-971.1,-10.9,28,HARD_STOP
DNLM.L,2019-07-26,927.61,2019-08-02,885.55,10,-440.65,-4.5,7,BELOW_10W_SMA
EVO.ST,2019-06-28,184.72,2019-08-09,180.69,48,-213.3,-2.2,42,BELOW_10W_SMA
BAR.BR,2019-06-28,26.59,2019-08-09,24.85,149,-279.69,-6.6,42,BELOW_10W_SMA
JUVE.MI,2019-07-12,11.69,2019-08-09,11.05,663,-447.83,-5.5,28,BELOW_10W_SMA
ANOD-B.ST,2019-07-26,38.32,2019-08-16,36.57,3,-25.25,-4.6,21,REGIME_OFF_10W
ZEAL.CO,2019-08-02,150.25,2019-08-16,142.28,61,-505.71,-5.3,14,REGIME_OFF_10W
AOF.DE,2019-08-02,33.16,2019-08-16,32.46,141,-119.14,-2.1,14,REGIME_OFF_10W
DNP.WA,2019-08-09,14.05,2019-08-16,13.13,144,-151.89,-6.5,7,REGIME_OFF_10W
GLPG.AS,2019-08-30,154.27,2019-09-06,147.41,60,-431.5,-4.4,7,BELOW_10W_SMA
SUS.ST,2019-06-28,36.18,2019-09-13,52.73,246,4052.53,45.8,77,BELOW_10W_SMA
ENOG.L,2019-07-26,1023.09,2019-09-13,945.25,7,-564.88,-7.6,49,BELOW_10W_SMA
PETS.L,2019-08-09,232.96,2019-09-20,218.7,39,-576.06,-6.1,42,BELOW_10W_SMA
ORSTED.CO,2019-08-09,658.27,2019-09-20,619.09,13,-529.42,-6.0,42,BELOW_10W_SMA
PAF.L,2019-09-06,13.14,2019-09-20,11.64,672,-1023.87,-11.4,14,HARD_STOP
BAR.BR,2019-09-13,26.53,2019-09-20,26.07,52,-44.08,-1.7,7,BELOW_10W_SMA
IWG.L,2019-09-13,404.31,2019-10-04,401.28,22,-86.62,-0.7,21,BELOW_10W_SMA
DNP.WA,2019-08-30,15.46,2019-10-11,14.56,1,-20.9,-5.8,42,BELOW_10W_SMA
EUZ.DE,2019-06-28,7.83,2019-10-18,11.79,1140,4494.72,50.6,112,BELOW_10W_SMA
VIT-B.ST,2019-09-20,136.68,2019-10-25,132.83,67,-277.78,-2.8,35,BELOW_10W_SMA
PUM.DE,2019-09-20,70.5,2019-10-25,65.62,105,-532.45,-6.9,35,BELOW_10W_SMA
DNP.WA,2019-10-18,15.12,2019-10-25,14.19,6,-25.56,-6.1,7,BELOW_10W_SMA
PST.MI,2019-10-11,10.63,2019-11-29,10.54,1,-20.1,-0.9,49,BELOW_10W_SMA
SLR.MC,2019-10-18,6.54,2019-12-06,6.61,1479,75.03,1.0,49,BELOW_10W_SMA
CLNX.MC,2019-08-02,27.73,2019-12-13,32.35,333,1518.49,16.7,133,BELOW_10W_SMA
EUZ.DE,2019-12-06,14.2,2020-01-31,12.92,687,-897.96,-9.0,56,BELOW_10W_SMA
AZM.MI,2019-12-13,21.63,2020-01-31,22.08,4,-18.19,2.1,49,BELOW_10W_SMA
SUS.ST,2019-09-20,58.49,2020-02-07,76.61,156,2807.34,31.0,140,BELOW_10W_SMA
PPC.AT,2019-09-13,2.79,2020-02-21,4.1,3318,4311.72,46.8,161,BELOW_10W_SMA
ASM.AS,2019-08-30,76.82,2020-02-28,104.43,77,2105.43,35.9,182,REGIME_OFF_10W
BESI.AS,2019-10-04,28.17,2020-02-28,34.92,1,-13.25,24.0,147,REGIME_OFF_10W
ZEAL.CO,2019-10-18,181.2,2020-02-28,240.39,20,1163.81,32.7,133,REGIME_OFF_10W
BAR.BR,2019-10-25,27.57,2020-02-28,27.55,343,-26.32,-0.1,126,REGIME_OFF_10W
CVSG.L,2020-01-31,1152.73,2020-02-28,1060.67,7,-664.45,-8.0,28,REGIME_OFF_10W
VIT-B.ST,2020-01-31,213.06,2020-02-28,183.08,4,-139.92,-14.1,28,HARD_STOP
CWR.L,2020-02-21,471.34,2020-02-28,385.06,23,-2004.44,-18.3,7,HARD_STOP
GLPG.AS,2020-02-21,250.75,2020-02-28,186.36,10,-663.84,-25.7,7,HARD_STOP
QTCOM.HE,2019-06-28,13.27,2020-03-06,20.7,670,4958.1,56.0,252,REGIME_OFF_10W
ALFEN.AS,2020-02-21,28.64,2020-03-06,24.63,7,-48.11,-14.0,14,HARD_STOP
TEN.WA,2019-10-04,132.66,2020-03-13,204.47,66,4719.62,54.1,161,REGIME_OFF_10W
LPK.DE,2019-10-25,12.36,2020-03-13,15.02,515,1351.45,21.5,140,REGIME_OFF_10W
EVO.ST,2019-12-13,273.36,2020-03-13,325.86,39,2027.6,19.2,91,REGIME_OFF_10W
HFG.DE,2020-02-07,22.66,2020-03-13,18.37,526,-2279.2,-19.0,35,REGIME_OFF_10W
ATC.WA,2020-06-05,4.45,2020-06-12,4.27,2381,-457.15,-4.1,7,REGIME_OFF_10W
CDR.WA,2020-06-05,392.55,2020-07-10,378.1,20,-309.06,-3.7,35,BELOW_10W_SMA
DHER.DE,2020-06-05,85.89,2020-07-24,89.31,123,401.14,4.0,49,BELOW_10W_SMA
FTK.DE,2020-06-05,9.65,2020-07-24,9.45,9,-21.76,-2.0,49,BELOW_10W_SMA
LPK.DE,2020-07-17,22.71,2020-08-07,20.1,2,-25.23,-11.5,21,HARD_STOP
CMCX.L,2020-07-24,339.69,2020-08-07,294.52,28,-1284.76,-13.3,14,HARD_STOP
IXX.DE,2020-06-05,30.05,2020-08-14,31.44,353,471.55,4.6,70,BELOW_10W_SMA
HFG.DE,2020-06-19,41.87,2020-08-14,41.79,242,-38.95,-0.2,56,BELOW_10W_SMA
DHER.DE,2020-08-14,99.76,2020-08-21,94.49,119,-647.26,-5.3,7,REGIME_OFF_10W
TEN.WA,2020-07-10,581.89,2020-08-28,553.22,12,-364.1,-4.9,49,REGIME_OFF_10W
CHEMM.CO,2020-06-05,331.65,2020-09-04,363.18,32,988.8,9.5,91,REGIME_OFF_10W
SLR.MC,2020-06-05,9.85,2020-09-04,13.19,1022,3398.28,34.0,91,REGIME_OFF_10W
RDC.DE,2020-07-10,122.21,2020-09-04,121.79,4,-21.68,-0.3,56,REGIME_OFF_10W
PFD.L,2020-08-14,88.24,2020-09-04,81.89,135,-877.32,-7.2,21,REGIME_OFF_10W
PNE3.DE,2020-06-05,4.78,2020-09-25,5.24,2219,1000.41,9.6,112,REGIME_OFF_10W
TEN.WA,2020-09-18,570.84,2020-09-25,536.3,21,-745.23,-6.0,7,REGIME_OFF_10W
CMCX.L,2020-09-18,364.31,2020-09-25,316.91,31,-1489.55,-13.0,7,HARD_STOP
VIT-B.ST,2020-08-14,284.41,2020-10-23,278.1,19,-139.94,-2.2,70,REGIME_OFF_10W
CHEMM.CO,2020-09-18,426.12,2020-10-23,399.0,21,-589.62,-6.4,35,REGIME_OFF_10W
ALFEN.AS,2020-06-05,32.76,2020-10-30,54.63,325,7085.31,66.7,147,REGIME_OFF_10W
AVON.L,2020-06-05,3165.75,2020-10-30,3905.38,2,1459.25,23.4,147,REGIME_OFF_10W
PFD.L,2020-09-18,91.25,2020-11-20,85.67,133,-762.74,-6.1,63,REGIME_OFF_10W
AO.L,2020-07-24,171.25,2021-01-15,387.06,9,1922.23,126.0,175,BELOW_10W_SMA
PNDORA.CO,2020-12-11,603.0,2021-01-15,609.93,22,132.57,1.2,35,BELOW_10W_SMA
CMCX.L,2021-01-15,429.64,2021-01-22,385.06,5,-242.86,-10.4,7,BELOW_10W_SMA
PFD.L,2021-01-15,111.35,2021-01-22,96.52,3,-64.52,-13.3,7,HARD_STOP
SLR.MC,2020-12-11,18.98,2021-01-29,21.13,701,1486.69,11.3,49,BELOW_10W_SMA
ADYEN.AS,2020-12-11,1836.13,2021-01-29,1710.9,7,-896.63,-6.8,49,BELOW_10W_SMA
EMBRAC-B.ST,2021-01-22,625.31,2021-01-29,564.16,3,-203.44,-9.8,7,HARD_STOP
DHER.DE,2020-12-11,110.05,2021-02-19,121.09,2,2.09,10.0,70,BELOW_10W_SMA
CWR.L,2020-09-18,590.94,2021-02-26,1241.76,17,11043.94,110.1,161,BELOW_10W_SMA
HFG.DE,2020-12-11,61.71,2021-02-26,64.18,210,498.8,4.0,77,BELOW_10W_SMA
VBK.DE,2021-01-04,31.15,2021-02-26,32.98,2,-16.34,5.9,53,BELOW_10W_SMA
USA.L,2021-01-22,350.74,2021-02-26,322.38,1,-48.36,-8.1,35,BELOW_10W_SMA
CMCX.L,2021-01-29,404.51,2021-02-26,403.97,32,-37.36,-0.1,28,BELOW_10W_SMA
ZAL.DE,2021-01-29,95.19,2021-02-26,84.59,1,-30.6,-11.1,28,HARD_STOP
KGH.WA,2021-02-19,208.54,2021-02-26,188.4,1,-40.13,-9.7,7,HARD_STOP
FTK.DE,2020-12-11,13.39,2021-03-05,18.61,993,5158.37,38.9,84,BELOW_10W_SMA
RDC.DE,2021-01-15,155.37,2021-03-05,178.9,92,2144.58,15.1,49,BELOW_10W_SMA
EMBRAC-B.ST,2021-01-29,569.83,2021-03-05,638.79,27,1841.79,12.1,35,BELOW_10W_SMA
SMHN.DE,2021-02-26,23.67,2021-03-05,21.04,725,-1922.04,-11.1,7,HARD_STOP
LOGN.SW,2021-02-26,97.51,2021-03-05,85.75,175,-2077.3,-12.1,7,HARD_STOP
HMS.ST,2021-03-05,292.45,2021-03-19,288.55,54,-230.87,-1.3,14,BELOW_10W_SMA
MBB.DE,2021-03-05,130.15,2021-03-26,124.87,121,-658.27,-4.1,21,BELOW_10W_SMA
PNL.AS,2021-02-26,3.54,2021-04-23,3.82,3924,1095.06,8.0,56,BELOW_10W_SMA
TRI.PA,2021-03-05,151.86,2021-04-30,147.86,104,-435.84,-2.6,56,BELOW_10W_SMA
DBG.PA,2021-03-05,6.77,2021-04-30,6.96,2330,402.55,2.7,56,BELOW_10W_SMA
METSO.HE,2021-04-23,10.05,2021-04-30,9.3,2,-21.51,-7.5,7,BELOW_10W_SMA
PPC.AT,2021-03-19,9.32,2021-05-07,8.81,1670,-872.7,-5.5,49,BELOW_10W_SMA
QTCOM.HE,2020-06-05,25.63,2021-05-14,86.56,415,25269.06,237.8,343,BELOW_10W_SMA
MIPS.ST,2020-12-11,472.95,2021-05-14,573.62,10,986.64,21.3,154,BELOW_10W_SMA
TPE.DE,2021-03-26,24.27,2021-05-14,23.13,622,-727.21,-4.7,49,BELOW_10W_SMA
SMHN.DE,2021-04-30,27.19,2021-05-14,24.08,25,-97.66,-11.4,14,HARD_STOP
SFQ.DE,2021-03-05,12.7,2021-05-21,12.93,1244,255.98,1.7,77,BELOW_10W_SMA
PPC.AT,2021-05-14,9.28,2021-05-21,8.83,1843,-850.27,-4.9,7,BELOW_10W_SMA
SZG.DE,2021-05-14,27.18,2021-05-21,25.57,4,-26.41,-5.9,7,BELOW_10W_SMA
IPF.L,2021-04-23,123.61,2021-06-11,125.97,121,264.59,1.9,49,BELOW_10W_SMA
ATYM.L,2021-05-14,359.79,2021-06-11,318.4,47,-1965.33,-11.5,28,HARD_STOP
KGH.WA,2021-05-14,213.06,2021-06-11,196.86,26,-441.18,-7.6,28,BELOW_10W_SMA
QTCOM.HE,2021-05-21,96.28,2021-06-11,92.73,179,-654.56,-3.7,21,BELOW_10W_SMA
EVO.ST,2020-12-11,795.16,2021-06-18,1441.36,16,10319.22,81.3,189,BELOW_10W_SMA
MTS.MC,2021-05-07,27.18,2021-06-18,23.86,540,-1810.15,-12.2,42,HARD_STOP
MT.AS,2021-05-21,25.52,2021-06-18,23.83,1,-21.69,-6.6,28,BELOW_10W_SMA
DBG.PA,2021-06-11,8.73,2021-06-18,7.94,2021,-1613.21,-9.0,7,HARD_STOP
SFQ.DE,2021-06-11,13.49,2021-06-18,12.38,1307,-1469.86,-8.2,7,BELOW_10W_SMA
BUFAB.ST,2021-06-11,49.24,2021-06-25,47.16,15,-51.23,-4.2,14,BELOW_10W_SMA
MCOV-B.ST,2021-06-18,247.73,2021-06-25,230.84,67,-1151.8,-6.8,7,BELOW_10W_SMA
PPC.AT,2021-06-18,9.25,2021-07-02,8.96,1806,-527.58,-3.0,14,BELOW_10W_SMA
PNL.AS,2021-04-30,4.37,2021-07-16,4.56,4154,783.05,4.4,77,BELOW_10W_SMA
FTK.DE,2021-06-18,27.74,2021-07-16,24.6,52,-183.1,-11.3,28,HARD_STOP
MT.AS,2021-06-25,26.33,2021-07-16,25.36,5,-24.87,-3.7,21,BELOW_10W_SMA
ADDV-B.ST,2021-06-11,3.31,2021-07-23,3.04,4776,-1270.12,-7.9,42,BELOW_10W_SMA
DBG.PA,2021-06-18,8.02,2021-07-23,8.36,2084,694.97,4.3,35,BELOW_10W_SMA
SPI.L,2021-06-25,246.22,2021-07-23,220.89,65,-1666.77,-10.3,28,HARD_STOP
FDR.MC,2021-03-05,23.22,2021-07-30,33.98,147,1562.27,46.4,147,BELOW_10W_SMA
PNDORA.CO,2021-04-30,705.51,2021-07-30,807.94,18,1823.74,14.5,91,BELOW_10W_SMA
MCOV-B.ST,2021-07-16,244.21,2021-08-13,238.8,69,-393.63,-2.2,28,BELOW_10W_SMA
MT.AS,2021-07-23,27.3,2021-09-10,27.81,641,303.35,1.8,49,BELOW_10W_SMA
MTS.MC,2021-07-23,27.3,2021-09-10,27.77,640,283.78,1.7,49,BELOW_10W_SMA
SNR.L,2021-07-23,155.98,2021-09-10,163.78,72,541.67,5.0,49,BELOW_10W_SMA
IPF.L,2021-07-30,149.95,2021-09-10,139.7,1,-30.25,-6.8,42,BELOW_10W_SMA
HDD.DE,2021-07-09,2.05,2021-09-17,2.06,14,-19.8,0.7,70,BELOW_10W_SMA
WOSG.L,2021-05-14,704.5,2021-09-24,992.01,24,6880.24,40.8,133,BELOW_10W_SMA
SGL.DE,2021-09-10,10.73,2021-09-24,9.51,1813,-2234.04,-11.4,14,HARD_STOP
EUZ.DE,2021-06-18,27.71,2021-10-01,32.63,602,2947.29,17.8,105,BELOW_10W_SMA
QTCOM.HE,2021-07-02,100.5,2021-10-01,141.29,160,6506.4,40.6,91,BELOW_10W_SMA
BUFAB.ST,2021-07-02,49.95,2021-10-01,61.09,1,-8.86,22.3,91,BELOW_10W_SMA
FAN.L,2021-07-30,474.86,2021-10-01,493.02,3,34.48,3.8,63,BELOW_10W_SMA
DIE.BR,2021-08-13,140.1,2021-10-01,126.66,118,-1605.15,-9.6,49,HARD_STOP
SUS.ST,2021-09-10,261.3,2021-10-01,241.29,62,-1260.77,-7.7,21,BELOW_10W_SMA
ASM.AS,2021-09-10,367.83,2021-10-01,325.86,32,-1362.96,-11.4,21,HARD_STOP
HDD.DE,2021-09-24,2.19,2021-10-01,1.92,8744,-2385.69,-12.3,7,HARD_STOP
DBG.PA,2021-07-30,8.95,2021-10-08,9.37,2000,826.75,4.7,70,BELOW_10W_SMA
SAB.MC,2021-10-08,0.72,2021-10-22,0.65,24550,-1799.09,-10.0,14,HARD_STOP
BKT.MC,2021-10-08,5.22,2021-10-22,4.7,4,-22.08,-10.0,14,HARD_STOP
CCC.WA,2021-09-24,122.86,2021-10-29,119.9,155,-479.38,-2.4,35,BELOW_10W_SMA
ARCAD.AS,2021-10-01,43.28,2021-10-29,41.99,76,-117.76,-3.0,28,BELOW_10W_SMA
QTCOM.HE,2021-10-22,179.69,2021-10-29,138.9,88,-3609.7,-22.7,7,HARD_STOP
DBG.PA,2021-10-22,10.42,2021-10-29,9.78,13,-28.33,-6.2,7,BELOW_10W_SMA
EUZ.DE,2021-10-29,39.13,2021-11-05,36.1,393,-1207.48,-7.7,7,BELOW_10W_SMA
GRG.L,2021-10-01,2998.92,2021-11-19,3021.82,5,94.48,0.8,49,BELOW_10W_SMA
BBVA.MC,2021-10-01,5.66,2021-11-19,5.38,3136,-914.32,-5.0,49,BELOW_10W_SMA
DBG.PA,2021-11-05,10.39,2021-11-19,9.78,1364,-853.2,-5.9,14,BELOW_10W_SMA
EUROB.AT,2021-10-01,0.82,2021-11-26,0.88,21691,1279.46,7.3,56,REGIME_OFF_10W
BOSS.DE,2021-10-08,52.56,2021-11-26,51.96,18,-30.85,-1.1,49,REGIME_OFF_10W
VBK.DE,2021-05-21,39.24,2021-12-03,61.99,386,8762.77,58.0,196,REGIME_OFF_10W
ADDV-B.ST,2021-09-17,6.22,2021-12-03,7.48,10,-7.39,20.3,77,REGIME_OFF_10W
FGP.L,2021-10-01,90.45,2021-12-03,92.68,196,417.91,2.5,63,REGIME_OFF_10W
VITR.ST,2021-11-19,558.78,2021-12-03,492.92,14,-942.0,-11.8,14,HARD_STOP
TPE.DE,2021-10-01,36.13,2021-12-17,39.6,410,1403.21,9.6,77,BELOW_10W_SMA
MIPS.ST,2021-11-19,1175.85,2021-12-17,1060.67,16,-1862.88,-9.8,28,HARD_STOP
VACN.SW,2021-12-10,455.26,2021-12-17,429.44,41,-1078.74,-5.7,7,BELOW_10W_SMA
EQT.ST,2021-12-10,515.36,2022-01-03,491.63,32,-779.5,-4.6,24,BELOW_10W_SMA
SDF.DE,2021-12-17,15.87,2022-01-03,15.02,919,-796.05,-5.3,17,BELOW_10W_SMA
HTRO.ST,2021-07-16,30.75,2022-01-07,88.55,112,6453.82,188.0,175,BELOW_10W_SMA
GFT.DE,2021-11-19,39.7,2022-01-07,40.4,462,303.17,1.8,49,BELOW_10W_SMA
ATS.VI,2021-12-10,45.68,2022-01-07,41.89,1,-23.79,-8.3,28,BELOW_10W_SMA
MNTN.L,2021-12-17,2.88,2022-01-07,2.71,6311,-1143.04,-6.2,21,BELOW_10W_SMA
VITR.ST,2022-01-03,553.75,2022-01-07,466.85,34,-2974.63,-15.7,4,HARD_STOP
MIPS.ST,2022-01-03,1210.02,2022-01-07,1045.74,8,-1334.2,-13.6,4,HARD_STOP
WOSG.L,2021-10-01,1013.04,2022-01-14,1265.64,17,4274.2,24.9,105,BELOW_10W_SMA
DIE.BR,2021-11-19,162.81,2022-01-14,161.09,1,-21.72,-1.1,56,BELOW_10W_SMA
BUFAB.ST,2021-12-10,85.12,2022-01-14,75.02,222,-2262.31,-11.9,35,HARD_STOP
TROAX.ST,2021-12-10,427.12,2022-01-14,345.76,35,-2867.69,-19.0,35,HARD_STOP
MCOV-B.ST,2021-12-17,321.1,2022-01-14,292.53,56,-1619.78,-8.9,28,BELOW_10W_SMA
ITP.PA,2022-01-07,48.39,2022-01-14,44.99,372,-1286.21,-7.0,7,BELOW_10W_SMA
HMS.ST,2022-01-07,532.65,2022-01-14,463.17,33,-2312.76,-13.0,7,HARD_STOP
FAN.L,2022-01-07,524.61,2022-01-14,508.44,31,-521.11,-3.1,7,BELOW_10W_SMA
BEIA-B.ST,2022-01-07,265.82,2022-01-14,249.75,1,-36.08,-6.0,7,BELOW_10W_SMA
HDD.DE,2021-10-29,2.24,2022-01-21,2.63,8336,3194.78,17.2,84,REGIME_OFF_10W
ZIG.L,2022-01-14,424.11,2022-01-21,410.44,38,-539.55,-3.2,7,REGIME_OFF_10W
DBG.PA,2022-01-14,11.91,2022-01-28,10.83,1389,-1525.19,-9.1,14,HARD_STOP
FRAS.L,2022-01-14,778.37,2022-01-28,720.38,21,-1237.84,-7.5,14,REGIME_OFF_10W
INGA.AS,2022-01-14,13.59,2022-02-18,12.55,1215,-1284.39,-7.7,35,REGIME_OFF_10W
HBH.DE,2022-01-14,137.08,2022-02-18,129.05,120,-983.66,-5.9,35,REGIME_OFF_10W
INVP.L,2022-01-03,379.21,2022-02-25,386.91,2,-4.6,2.0,53,REGIME_OFF_10W
PEO.WA,2022-01-07,124.42,2022-02-25,118.01,144,-943.33,-5.2,49,REGIME_OFF_10W
UCG.MI,2022-01-14,13.61,2022-02-25,12.52,1214,-1343.99,-8.0,42,REGIME_OFF_10W
SDF.DE,2022-01-14,18.06,2022-05-13,27.99,899,8906.62,55.0,119,REGIME_OFF_10W
PNE3.DE,2022-12-09,24.22,2022-12-16,21.14,677,-2102.96,-12.7,7,HARD_STOP
ATC.WA,2022-12-09,21.76,2022-12-23,19.5,754,-1721.21,-10.4,14,HARD_STOP
FUR.AS,2022-12-09,14.15,2022-12-23,11.3,1159,-3319.91,-20.1,14,HARD_STOP
AIXA.DE,2022-12-09,30.81,2022-12-23,27.68,532,-1686.44,-10.2,14,HARD_STOP
HTRO.ST,2022-12-09,165.07,2022-12-23,140.49,99,-2453.15,-14.9,14,HARD_STOP
SBO.VI,2022-12-23,59.8,2022-12-30,57.91,255,-501.57,-3.2,7,REGIME_OFF_10W
ORNBV.HE,2022-12-09,50.59,2023-01-20,49.53,14,-34.85,-2.1,42,BELOW_10W_SMA
AZN.ST,2022-12-09,1448.71,2023-01-27,1350.21,11,-1103.42,-6.8,49,BELOW_10W_SMA
TEN.MI,2023-01-27,16.55,2023-02-03,15.18,12,-36.36,-8.2,7,BELOW_10W_SMA
MTRS.ST,2022-12-09,104.42,2023-02-10,93.38,156,-1742.05,-10.6,63,HARD_STOP
INPST.AS,2023-02-10,8.53,2023-02-17,8.12,1726,-729.8,-4.8,7,BELOW_10W_SMA
MEGP.L,2022-12-09,111.55,2023-02-24,122.39,146,1561.18,9.7,77,BELOW_10W_SMA
S92.DE,2022-12-09,68.79,2023-02-24,72.64,237,890.73,5.6,77,BELOW_10W_SMA
FOUR.L,2022-12-23,4502.4,2023-02-24,4368.05,3,-423.05,-3.0,63,BELOW_10W_SMA
BKT.MC,2022-12-23,6.35,2023-02-24,6.39,1959,47.21,0.5,63,BELOW_10W_SMA
LOG.MC,2023-01-13,23.86,2023-02-24,23.6,1,-20.26,-1.1,42,BELOW_10W_SMA
ATC.WA,2023-01-20,21.81,2023-02-24,20.7,31,-54.49,-5.1,35,BELOW_10W_SMA
NKT.CO,2023-01-27,395.31,2023-02-24,309.7,37,-3187.46,-21.7,28,HARD_STOP
UNI.MC,2023-02-24,1.18,2023-03-10,1.15,13211,-345.45,-2.1,14,BELOW_10W_SMA
TBCG.L,2022-12-09,2200.95,2023-03-17,2179.05,4,-107.6,-1.0,98,BELOW_10W_SMA
SAB.MC,2022-12-09,0.86,2023-03-17,0.98,39,-15.45,13.5,98,BELOW_10W_SMA
CABK.MC,2022-12-23,3.68,2023-03-17,3.49,4139,-810.03,-5.2,84,BELOW_10W_SMA
SBO.VI,2023-02-17,69.95,2023-03-17,62.19,200,-1572.1,-11.1,28,HARD_STOP
LHA.DE,2023-02-24,9.71,2023-03-17,9.46,1602,-413.8,-2.5,21,BELOW_10W_SMA
CBK.DE,2023-02-24,10.72,2023-03-17,9.14,1449,-2311.29,-14.7,21,BELOW_10W_SMA
SGL.DE,2023-02-24,8.67,2023-03-17,7.95,1791,-1306.07,-8.3,21,BELOW_10W_SMA
BPE.MI,2023-03-03,2.71,2023-03-17,2.23,5,-22.44,-18.0,14,HARD_STOP
MEGP.L,2023-03-10,130.15,2023-03-17,122.39,102,-811.77,-6.0,7,BELOW_10W_SMA
S92.DE,2023-03-10,81.51,2023-03-17,73.28,23,-209.15,-10.1,7,HARD_STOP
UCG.MI,2023-03-10,18.71,2023-03-17,15.82,1,-22.89,-15.5,7,HARD_STOP
ZEAL.CO,2023-01-13,213.06,2023-03-31,213.73,69,25.95,0.3,77,BELOW_10W_SMA
FOUR.L,2023-03-17,4693.35,2023-04-11,4586.95,3,-339.2,-2.3,25,BELOW_10W_SMA
IVG.MI,2023-03-24,8.61,2023-04-11,7.91,1,-20.7,-8.2,18,BELOW_10W_SMA
SGL.DE,2023-03-31,9.14,2023-04-11,8.56,6,-23.47,-6.3,11,BELOW_10W_SMA
VID.MC,2023-03-17,90.16,2023-04-14,91.92,162,264.5,1.9,28,BELOW_10W_SMA
ELG.DE,2023-03-31,89.95,2023-04-21,79.1,163,-1787.73,-12.1,21,HARD_STOP
